client_id,product_1,product_2,product_3,product_4,product_5,age,annual_income,previous_purchases
10754,0,0,1,0,1,69,52794,0
10755,1,1,1,1,0,42,45112,5
10756,0,0,0,0,1,43,21139,6
10757,0,0,1,1,0,47,57789,4
10758,0,1,0,0,0,52,70385,7
10759,1,1,1,0,0,66,20467,6
10760,0,1,1,1,0,62,50224,8
10761,0,0,0,0,0,53,43212,9
10762,1,1,0,1,1,29,81998,6
10763,1,0,0,1,1,66,48184,5
10764,0,0,1,1,1,49,67839,1
10765,0,1,0,1,1,20,56814,0
10766,1,0,0,0,1,19,68300,2
10767,1,0,0,1,1,38,50064,0
10768,1,0,0,1,0,33,37552,2
10769,1,0,0,1,1,60,37871,8
10770,1,1,1,1,0,19,29108,5
10771,0,1,1,0,0,36,98709,1
10772,1,1,0,0,1,45,78578,8
10773,1,0,0,1,1,40,82906,6
10774,0,0,0,1,1,63,26149,8
10775,0,0,0,1,1,21,46481,3
10776,1,0,0,0,0,63,39821,6
10777,1,0,0,0,0,52,41206,9
10778,1,1,0,1,0,21,49225,9
10779,1,0,1,0,0,23,77256,4
10780,0,0,0,1,0,53,82400,9
10781,1,0,0,0,0,51,21661,5
10782,1,0,0,0,1,46,60001,5
10783,1,1,1,1,0,43,84359,7
10784,1,0,0,1,1,44,80194,6
10785,1,0,0,1,1,35,86333,7
10786,0,1,0,0,0,64,35946,1
10787,0,0,1,1,0,28,75693,2
10788,1,0,1,1,1,66,49581,6
10789,1,1,0,0,0,18,23031,8
10790,1,0,0,1,1,38,82858,2
10791,1,1,1,0,1,43,36848,8
10792,0,0,1,0,0,50,92329,3
10793,0,0,1,0,0,50,77447,9
10794,0,1,0,1,1,67,87076,7
10795,0,0,0,1,1,30,37157,4
10796,1,1,1,0,0,26,54310,5
10797,0,0,1,1,1,68,86896,2
10798,1,1,0,1,1,63,62246,7
10799,1,0,1,1,1,46,36366,3
10800,1,1,0,0,1,56,65241,0
10801,0,0,1,1,0,49,40244,1
10802,0,0,0,1,0,28,84848,1
10803,1,0,1,0,1,37,99462,8
10804,1,1,0,1,0,56,33209,4
10805,1,1,0,0,1,21,38631,7
10806,0,1,0,1,0,47,84050,8
10807,0,1,0,0,1,22,53527,1
10808,0,1,1,0,0,32,97251,0
10809,1,1,1,1,0,68,27218,5
10810,1,0,1,1,1,41,34837,2
10811,0,1,0,1,0,45,70567,5
10812,1,0,1,0,1,57,64282,6
10813,1,0,1,0,1,69,95800,0
10814,0,0,1,0,1,23,74979,0
10815,0,1,1,0,0,25,43733,4
10816,0,0,0,0,1,54,62028,4
10817,0,1,0,1,1,56,55930,8
10818,0,0,0,1,0,39,75630,5
10819,1,1,0,1,1,27,88067,1
10820,1,1,0,0,1,27,51999,0
10821,0,0,0,0,0,63,89425,3
10822,0,1,1,1,1,69,30412,4
10823,1,0,0,1,0,64,59546,8
10824,1,0,1,1,0,19,34320,2
10825,0,0,1,0,0,47,85025,7
10826,1,1,0,1,0,57,59488,6
10827,1,0,1,1,1,40,30618,8
10828,0,1,1,1,0,19,74324,8
10829,1,0,0,1,0,60,56843,9
10830,0,0,1,1,0,51,60727,7
10831,0,1,1,1,0,49,73989,0
10832,1,0,0,1,0,20,97262,4
10833,0,0,0,1,1,38,82391,3
10834,1,1,0,0,0,30,35217,4
10835,0,0,0,0,1,52,29493,9
10836,1,1,0,1,1,54,95852,8
10837,1,1,1,1,1,25,96198,0
10838,0,0,0,0,0,30,61014,8
10839,1,0,1,0,0,51,77861,1
10840,0,1,0,0,1,20,73274,1
10841,1,1,0,0,0,53,35733,3
10842,1,1,0,0,0,31,75976,3
10843,1,0,0,0,1,53,92337,4
10844,1,0,0,1,0,45,68682,3
10845,1,0,1,1,0,52,62918,5
10846,1,0,0,0,1,45,94318,0
10847,0,0,1,1,0,51,70238,2
10848,0,1,0,0,0,29,84558,3
10849,0,0,0,1,1,55,91668,0
10850,1,0,1,1,1,57,23901,5
10851,1,1,0,1,0,43,42346,7
10852,1,1,1,0,0,67,87363,4
10853,1,1,0,0,1,55,42309,9
10854,1,1,1,0,1,37,82314,8
10855,0,0,1,1,0,57,66511,8
10856,0,1,1,1,1,31,96546,7
10857,1,0,0,1,1,21,24474,5
10858,1,0,0,0,1,64,77692,0
10859,1,0,1,0,1,39,60060,6
10860,0,1,1,1,1,32,31243,1
10861,0,0,1,0,0,19,56746,8
10862,1,1,1,1,1,21,35234,2
10863,0,0,0,0,0,63,33200,6
10864,0,0,1,1,1,19,71644,8
10865,0,0,0,0,1,32,51177,2
10866,0,1,0,0,1,69,59397,6
10867,0,0,0,0,0,55,32842,0
10868,0,0,1,0,1,63,49897,9
10869,1,0,1,0,1,22,97373,8
10870,0,1,1,1,1,23,23391,0
10871,0,0,1,1,0,59,85663,9
10872,0,1,1,0,0,26,83226,0
10873,0,0,1,0,0,19,79452,4
10874,1,1,0,1,1,39,47732,5
10875,0,0,0,0,0,33,28506,7
10876,1,1,0,1,1,38,57971,4
10877,0,1,0,0,1,36,54720,3
10878,0,0,1,0,0,62,74346,3
10879,1,1,0,1,0,18,69018,2
10880,0,1,0,1,0,50,41400,5
10881,0,1,0,0,1,21,26563,0
10882,0,0,0,0,0,67,27509,7
10883,1,0,1,0,1,33,98917,9
10884,0,1,0,0,1,39,93013,3
10885,1,0,1,0,1,54,95090,4
10886,1,1,1,1,0,28,81935,9
10887,0,0,1,1,1,30,64775,4
10888,0,0,1,0,0,18,34245,6
10889,0,0,0,0,1,56,87562,7
10890,1,0,1,0,1,27,45749,2
10891,1,1,0,0,1,39,42503,3
10892,0,1,0,0,0,44,74168,2
10893,0,1,0,1,0,58,77378,7
10894,1,0,0,0,1,39,48244,0
10895,0,1,1,1,0,49,59452,9
10896,0,1,0,0,0,37,38422,7
10897,0,0,0,0,0,50,60898,6
10898,0,1,1,1,0,33,22776,5
10899,1,1,0,1,1,69,92155,7
10900,1,0,0,0,0,63,98900,4
10901,0,0,0,0,0,60,43348,9
10902,1,1,1,1,0,33,89713,7
10903,0,1,0,1,0,51,67577,9
10904,1,1,0,0,1,39,97358,1
10905,0,1,0,1,1,50,73036,1
10906,0,1,0,1,0,31,49248,2
10907,1,0,1,0,0,63,93516,7
10908,0,1,0,0,0,30,37157,6
10909,1,1,0,0,0,27,90306,6
10910,1,0,0,1,1,34,49732,9
10911,1,1,1,0,0,22,81494,0
10912,0,0,1,0,1,55,70826,1
10913,1,1,0,0,0,18,32090,5
10914,1,1,0,1,1,22,94999,1
10915,0,1,1,1,1,41,54959,2
10916,1,1,1,1,1,38,84893,2
10917,0,1,0,1,0,56,50978,2
10918,1,0,1,0,1,34,66297,3
10919,0,0,0,1,1,67,97245,5
10920,0,1,1,1,1,32,59078,8
10921,1,1,1,1,0,67,94678,2
10922,1,1,0,0,1,58,25394,8
10923,0,0,0,0,1,42,90830,2
10924,0,1,1,1,1,49,50821,3
10925,1,1,1,0,1,46,50946,8
10926,0,0,0,1,0,32,53281,3
10927,1,0,1,1,1,25,56673,7
10928,1,0,1,0,1,34,42712,4
10929,0,0,0,1,0,20,64612,1
10930,1,0,0,0,0,48,78300,0
10931,0,1,1,0,0,67,60229,9
10932,0,1,1,0,1,59,37625,3
10933,0,1,1,0,1,38,96818,2
10934,1,1,1,0,0,38,65308,6
10935,0,0,0,0,0,50,44139,0
10936,0,1,1,1,1,19,30493,6
10937,0,1,0,1,1,34,75128,5
10938,0,1,1,1,1,52,69995,6
10939,1,1,1,0,1,53,36615,9
10940,0,1,0,0,0,35,90173,7
10941,0,1,1,0,1,18,71051,7
10942,0,0,0,0,0,33,21680,7
10943,1,1,0,0,1,49,47540,9
10944,0,0,1,1,1,40,23948,0
10945,1,1,1,0,1,22,31622,0
10946,0,0,0,0,1,69,94421,6
10947,1,1,0,1,1,39,82981,7
10948,0,0,1,0,0,21,54681,4
10949,0,1,1,0,0,66,45206,7
10950,0,0,0,0,0,34,27449,5
10951,0,1,1,1,1,64,29488,3
10952,0,1,0,0,0,58,56846,2
10953,1,0,1,0,0,36,21511,0
10954,1,1,0,0,1,39,46312,0
10955,0,1,1,0,0,43,67152,2
10956,0,0,1,1,0,45,25780,7
10957,0,0,0,0,0,38,38608,8
10958,1,0,0,0,0,33,30316,8
10959,0,0,1,1,0,60,53319,1
10960,1,0,1,0,1,21,50194,6
10961,0,0,1,0,1,20,52398,8
10962,1,0,1,0,0,49,76328,6
10963,0,0,1,1,1,21,89870,0
10964,1,1,0,0,0,35,55813,2
10965,0,0,1,1,0,36,50058,5
10966,1,0,1,1,1,26,28623,3
10967,1,1,0,0,1,32,97434,1
10968,0,1,1,1,1,65,78618,7
10969,0,0,1,1,1,62,94884,3
10970,1,0,1,0,0,18,98914,2
10971,1,0,1,0,0,64,67894,2
10972,0,1,0,1,1,56,80882,7
10973,0,0,0,1,0,41,38532,5
10974,1,0,1,0,0,30,73944,0
10975,1,1,0,0,0,61,65250,5
10976,0,1,0,0,1,43,94936,5
10977,1,0,1,0,0,61,76029,3
10978,0,0,1,0,1,56,52338,8
10979,1,0,1,1,0,21,71048,6
10980,0,1,1,0,0,61,65489,6
10981,1,0,1,0,1,40,40432,0
10982,0,1,1,0,0,64,80203,5
10983,1,1,1,0,0,35,25316,9
10984,0,1,1,0,0,56,91004,0
10985,1,1,1,0,0,34,55417,3
10986,1,1,1,1,0,38,40659,4
10987,0,0,1,1,0,33,59392,3
10988,1,0,1,0,1,57,32573,8
10989,1,0,0,1,0,65,48725,7
10990,0,1,1,0,1,58,96005,1
10991,1,0,1,0,1,26,95416,3
10992,0,0,1,1,1,23,53394,3
10993,1,0,0,0,1,35,65594,3
10994,1,1,1,1,1,50,87461,5
10995,0,0,0,0,0,58,97940,6
10996,0,1,1,1,1,28,98990,2
10997,0,1,1,0,1,29,91930,8
10998,0,1,0,1,0,26,27893,9
10999,1,1,1,1,0,43,93649,4
11000,1,0,1,1,0,61,82054,2
11001,0,1,0,0,1,63,61883,7
11002,1,1,0,1,1,41,43180,5
11003,1,1,1,1,1,33,32664,5
11004,0,1,1,1,1,62,39067,6
11005,1,1,0,0,0,50,31500,3
11006,1,1,0,1,0,28,29793,8
11007,1,1,1,0,0,24,38123,4
11008,0,1,1,1,1,59,35215,2
11009,1,0,1,1,0,33,34607,0
11010,0,0,1,0,0,55,60788,0
11011,0,1,1,0,0,62,82840,0
11012,0,1,1,1,1,25,46229,2
11013,1,0,1,0,0,19,49049,2
11014,1,1,1,1,1,31,76001,2
11015,1,1,0,1,0,29,44262,7
11016,0,0,1,0,1,36,81308,5
11017,0,0,1,0,0,42,98702,9
11018,0,0,1,1,0,25,80529,8
11019,1,1,1,1,0,46,88570,4
11020,1,1,1,0,1,29,47391,2
11021,0,1,0,0,1,67,77831,3
11022,1,1,1,0,1,42,57802,1
11023,0,1,1,1,1,35,86717,9
11024,1,0,1,1,0,49,34888,1
11025,1,1,0,1,1,62,91929,4
11026,0,1,1,1,0,32,59404,8
11027,0,0,1,0,1,30,31668,1
11028,1,0,0,1,0,34,40486,5
11029,0,1,1,1,1,47,86721,8
11030,1,0,1,0,0,33,51466,1
11031,1,0,0,0,1,43,65827,1
11032,0,1,1,1,0,24,75294,8
11033,1,1,1,0,0,23,93402,8
11034,0,0,0,1,1,58,92609,7
11035,1,0,0,1,1,62,54959,3
11036,1,1,1,1,0,22,76333,3
11037,0,0,0,1,0,58,29934,7
11038,1,1,1,0,0,60,97112,0
11039,1,0,1,1,1,28,28286,4
11040,0,0,1,0,0,56,80087,1
11041,0,1,0,1,0,28,63067,0
11042,0,0,1,1,1,21,41475,8
11043,0,0,0,0,0,27,32974,9
11044,1,0,0,1,1,45,55526,8
11045,0,1,1,1,0,59,90006,3
11046,0,1,1,0,1,43,62654,1
11047,0,1,0,0,1,35,91417,7
11048,0,0,0,0,0,68,89494,9
11049,1,0,1,0,1,42,22505,6
11050,0,0,0,0,0,32,47368,9
11051,1,0,1,0,1,65,87472,4
11052,0,1,0,0,0,23,73734,5
11053,1,1,1,1,1,46,22090,6
11054,1,1,0,0,0,23,37738,0
11055,0,1,0,1,1,42,72858,3
11056,0,0,1,1,0,27,51392,4
11057,0,0,0,0,0,37,47510,9
11058,0,1,1,0,0,66,34220,9
11059,1,0,0,0,0,30,71578,4
11060,0,0,0,0,0,19,93286,6
11061,0,0,0,1,1,35,86606,8
11062,0,1,0,1,1,60,97991,4
11063,0,0,1,0,1,59,76681,0
11064,0,1,0,1,1,43,95373,3
11065,1,0,0,1,0,20,48817,8
11066,0,0,1,1,0,58,64883,9
11067,0,0,1,0,0,48,41920,3
11068,1,1,1,0,1,49,95834,4
11069,1,0,1,0,1,43,25049,8
11070,1,0,1,1,1,38,71665,8
11071,0,1,1,0,1,33,41663,0
11072,1,0,1,1,0,57,83239,2
11073,1,0,1,0,0,63,64408,2
11074,0,1,0,1,0,44,31676,1
11075,1,0,1,0,1,33,98202,8
11076,0,1,0,0,0,23,34341,4
11077,1,1,1,0,0,65,86186,5
11078,1,1,1,1,0,49,93455,8
11079,1,0,1,0,1,51,83146,8
11080,0,0,0,1,0,41,53029,7
11081,1,1,1,0,1,29,65781,5
11082,0,1,0,0,1,58,61564,4
11083,1,0,0,1,1,56,97974,3
11084,1,0,0,0,1,30,69642,0
11085,1,0,1,0,0,41,29211,0
11086,0,1,0,1,1,54,56120,8
11087,0,0,1,1,1,54,28619,7
11088,0,1,1,1,1,42,49641,9
11089,1,0,1,0,0,54,67625,4
11090,1,1,0,1,1,21,87657,1
11091,0,0,1,0,0,36,23408,9
11092,1,0,1,0,0,67,39903,7
11093,0,1,1,0,0,36,92611,2
11094,0,1,0,1,1,36,48087,7
11095,0,1,0,0,1,66,44488,4
11096,1,1,1,0,0,41,60863,3
11097,1,0,1,0,1,46,90155,3
11098,1,0,0,0,0,38,29892,2
11099,0,0,1,0,1,35,59628,2
11100,1,1,1,0,1,36,95481,2
11101,1,0,1,0,0,34,47627,0
11102,0,1,0,0,1,24,52611,3
11103,1,1,1,1,0,32,85863,8
11104,1,0,1,0,1,22,22449,9
11105,0,0,0,0,0,20,32856,3
11106,1,0,0,0,0,61,60654,3
11107,1,0,1,1,0,37,73648,4
11108,1,0,0,0,0,21,27964,8
11109,0,0,0,1,0,33,93110,5
11110,1,0,1,1,1,18,55408,6
11111,0,1,0,1,0,57,26016,1
11112,0,1,1,0,1,18,39625,5
11113,1,0,1,1,0,45,27494,0
11114,1,1,1,1,0,57,89420,4
11115,0,0,1,0,1,41,68381,6
11116,0,1,1,1,0,38,56196,5
11117,0,0,1,0,1,47,79210,0
11118,0,0,0,1,1,42,49160,9
11119,0,0,0,1,1,49,80485,4
11120,1,1,1,0,1,19,32346,5
11121,1,1,1,0,1,36,20730,5
11122,0,1,0,1,0,69,59755,8
11123,1,1,0,1,1,32,90325,7
11124,0,0,0,0,0,33,91293,5
11125,1,0,1,1,1,39,26705,5
11126,0,0,0,1,0,28,76498,9
11127,1,1,0,0,0,30,82805,6
11128,1,0,1,1,1,65,98163,3
11129,0,1,1,1,1,19,69475,4
11130,0,1,1,1,0,36,29699,2
11131,1,1,0,1,1,25,43719,1
11132,0,1,1,1,0,44,22123,7
11133,0,0,1,0,1,65,55122,0
11134,1,0,1,0,1,46,70327,5
11135,1,1,0,1,0,61,80259,9
11136,0,0,1,1,1,27,21118,4
11137,0,0,0,1,1,65,71693,9
11138,1,0,0,0,0,60,88850,8
11139,0,1,1,1,0,22,91637,3
11140,1,0,0,1,0,24,30586,1
11141,1,0,0,1,0,60,44271,4
11142,0,1,1,0,0,36,64002,6
11143,0,1,1,0,0,19,96548,7
11144,0,1,1,1,1,62,37673,9
11145,0,1,1,1,0,50,37820,2
11146,1,0,1,0,0,68,88759,4
11147,0,0,0,0,0,33,51438,6
11148,0,1,0,1,1,31,96659,7
11149,1,0,1,0,0,22,25989,2
11150,1,0,1,0,0,19,20832,6
11151,0,0,1,0,0,54,65776,7
11152,0,0,1,0,0,61,23256,7
11153,0,0,0,0,0,30,57331,2
11154,0,1,0,1,1,69,59163,6
11155,1,0,0,0,1,64,82923,5
11156,1,1,1,1,0,44,66638,7
11157,0,1,1,0,0,21,51836,1
11158,1,0,0,1,1,21,45326,6
11159,1,1,1,0,1,40,58356,8
11160,1,1,0,1,1,42,79170,4
11161,0,1,1,1,0,43,27301,6
11162,1,0,1,1,1,33,76278,3
11163,0,1,1,0,1,50,97911,3
11164,1,0,1,1,1,54,95105,0
11165,1,0,0,0,1,63,57363,2
11166,0,0,1,1,0,68,98165,0
11167,0,1,0,1,1,52,39198,2
11168,1,1,0,1,0,54,79327,4
11169,1,0,0,0,1,19,69340,9
11170,0,0,0,1,1,47,55204,1
11171,1,1,0,0,0,66,64852,3
11172,1,0,1,1,0,51,75482,1
11173,1,1,1,0,0,20,54641,0
11174,1,0,0,0,0,22,98159,4
11175,1,1,0,0,0,23,74308,3
11176,0,1,0,0,1,27,64434,3
11177,1,1,1,0,0,55,50696,4
11178,1,0,1,1,0,65,48144,4
11179,0,1,1,0,0,39,74143,7
11180,0,0,0,1,0,67,70386,9
11181,0,1,0,1,0,49,51693,2
11182,1,1,0,1,0,37,94195,5
11183,0,0,0,1,0,21,34325,6
11184,0,1,1,1,1,54,94029,6
11185,0,1,0,1,0,36,28928,4
11186,1,1,1,1,1,22,99124,8
11187,1,0,1,0,1,29,40225,7
11188,1,1,1,0,0,29,25988,9
11189,1,0,0,1,0,25,56668,5
11190,0,0,1,1,1,23,64788,9
11191,0,1,0,0,0,21,49513,2
11192,0,0,0,1,0,54,41209,4
11193,1,1,1,0,0,67,53419,1
11194,0,0,0,0,0,54,48232,8
11195,0,1,1,1,1,46,69091,3
11196,1,1,0,0,0,58,35631,3
11197,0,0,1,1,0,26,89561,6
11198,0,0,0,0,0,63,52208,5
11199,0,0,0,1,1,67,32660,1
11200,0,1,0,0,0,63,23375,7
11201,1,1,0,1,1,51,58047,2
11202,0,1,1,1,0,30,52746,3
11203,1,0,1,1,0,21,33811,9
11204,0,0,1,1,1,41,91719,0
11205,0,0,1,0,0,42,85485,7
11206,1,1,0,0,0,29,46639,2
11207,0,0,1,1,0,62,44377,9
11208,1,1,0,1,0,22,59601,1
11209,1,0,1,0,0,36,91759,0
11210,1,1,1,0,0,20,93849,7
11211,1,0,1,1,0,37,60265,2
11212,0,1,1,0,0,54,95266,4
11213,1,1,1,0,1,31,43021,2
11214,1,1,0,1,0,55,35041,0
11215,1,0,0,0,0,28,68168,2
11216,1,0,1,1,1,33,75978,8
11217,1,0,1,1,0,39,54427,5
11218,1,1,0,0,0,56,50051,4
11219,0,0,0,0,1,53,88222,2
11220,1,1,0,1,1,33,22978,3
11221,0,0,0,0,0,69,69562,0
11222,1,0,1,1,0,20,58830,2
11223,0,0,0,1,0,58,62478,1
11224,0,0,0,1,1,46,28472,4
11225,1,1,1,0,0,64,79190,1
11226,0,1,0,0,1,26,70246,5
11227,0,1,1,1,1,45,37716,6
11228,0,1,0,0,0,44,59250,8
11229,0,0,1,1,1,23,57994,7
11230,1,0,0,0,1,27,74079,3
11231,1,0,1,0,0,18,37017,4
11232,0,0,1,1,0,26,98415,5
11233,0,0,0,1,0,65,87475,5
11234,0,1,0,1,0,57,51728,9
11235,1,1,0,1,1,58,64335,6
11236,0,1,0,1,0,23,45464,2
11237,0,1,1,1,0,22,57803,2
11238,1,0,1,0,0,53,77217,2
11239,1,0,0,0,0,53,66160,8
11240,0,0,0,0,0,35,81913,7
11241,1,0,1,0,1,45,29309,7
11242,1,0,1,1,0,40,23631,2
11243,0,1,0,0,1,19,46162,7
11244,1,1,0,1,1,63,42720,6
11245,1,1,1,0,0,59,43219,9
11246,1,1,0,1,1,41,74417,3
11247,0,1,0,0,0,68,72686,7
11248,0,1,1,0,0,21,96669,7
11249,0,1,0,0,0,32,46772,1
11250,0,1,1,0,1,65,21467,2
11251,0,1,1,1,0,68,47695,0
11252,1,1,1,1,1,60,48301,3
11253,1,1,0,0,0,26,72597,5
11254,1,0,1,0,0,60,71506,5
11255,0,1,1,0,0,69,57394,3
11256,0,0,0,0,1,63,32298,0
11257,0,1,1,0,0,30,64955,6
11258,1,1,0,0,0,68,81486,5
11259,1,0,1,0,1,32,25082,8
11260,1,1,1,0,1,64,86096,8
11261,0,1,0,0,1,38,71989,4
11262,1,1,0,1,1,63,41380,5
11263,1,1,0,1,1,54,63076,2
11264,1,0,0,0,0,20,74234,3
11265,1,0,1,0,0,27,73550,1
11266,0,1,1,1,0,36,82634,6
11267,1,1,1,0,1,39,83710,0
11268,0,0,0,0,0,21,52163,8
11269,1,0,1,1,0,42,66064,2
11270,0,1,0,0,1,25,33443,1
11271,0,1,1,1,1,62,38481,1
11272,1,0,0,0,1,32,66294,3
11273,1,1,1,1,1,23,33771,8
11274,1,1,1,0,0,30,66756,9
11275,1,1,0,0,0,68,75187,0
11276,1,1,1,1,0,61,79366,8
11277,0,1,1,1,1,18,92087,9
11278,1,1,0,0,0,44,87833,8
11279,1,0,0,1,1,69,62906,1
11280,0,0,0,0,0,42,91473,4
11281,0,0,0,1,1,24,54295,6
11282,1,0,1,1,0,44,30320,0
11283,0,1,1,1,1,25,61553,3
11284,1,0,1,1,0,21,39638,6
11285,0,1,1,0,1,23,31491,8
11286,1,0,1,1,1,69,31129,9
11287,0,0,1,0,0,34,35614,9
11288,1,1,1,1,0,59,89019,2
11289,0,1,0,0,0,61,59982,6
11290,1,1,1,1,1,58,93194,6
11291,1,0,1,1,1,66,57446,0
11292,1,0,0,0,1,51,89773,0
11293,1,1,0,0,1,24,88518,9
11294,0,0,0,0,1,20,57579,0
11295,0,0,0,0,0,28,42337,1
11296,1,0,1,0,1,57,89109,9
11297,1,1,0,0,1,53,60907,6
11298,0,1,1,0,1,67,93603,1
11299,0,0,0,1,1,63,66729,1
11300,0,0,1,0,0,27,81002,3
11301,0,1,0,0,0,23,93048,2
11302,1,0,1,1,1,23,28987,3
11303,1,0,0,0,0,55,24865,9
11304,0,0,0,1,0,38,99667,1
11305,0,0,1,1,1,18,47651,9
11306,1,1,1,0,0,38,34429,8
11307,0,1,0,0,1,55,69659,8
11308,1,0,1,1,1,64,75658,3
11309,0,0,1,0,1,65,38301,6
11310,0,1,1,0,1,18,73375,8
11311,1,1,1,1,1,66,31817,8
11312,1,1,1,0,0,60,74903,1
11313,0,0,1,0,1,48,39533,5
11314,0,0,1,0,0,29,48273,5
11315,1,1,1,1,0,68,91271,0
11316,1,1,0,0,0,41,92501,8
11317,1,1,0,0,1,24,37145,1
11318,1,0,1,1,1,45,52024,3
11319,0,0,0,0,1,31,21129,8
11320,1,1,1,0,1,63,72324,9
11321,1,0,0,1,0,38,33001,1
11322,1,1,1,1,1,38,56394,9
11323,1,1,0,1,0,59,74237,7
11324,1,0,0,1,0,46,90344,9
11325,1,1,1,0,1,25,91111,7
11326,1,1,0,1,0,34,51208,1
11327,1,0,1,1,1,51,44603,9
11328,1,1,1,1,0,45,75288,0
11329,0,1,1,0,1,28,79947,3
11330,0,1,1,1,0,32,75494,8
11331,0,0,1,0,0,38,28666,3
11332,1,1,1,0,1,69,36665,9
11333,0,0,1,1,0,63,35771,0
11334,0,0,0,0,0,55,23048,4
11335,0,0,1,1,1,44,67161,3
11336,0,0,0,1,0,34,97507,0
11337,0,1,0,0,0,50,41650,4
11338,1,0,1,0,0,64,46526,6
11339,1,0,1,0,0,39,39681,2
11340,0,0,1,0,0,46,51712,1
11341,0,0,1,1,1,45,77910,4
11342,0,1,1,1,0,65,91031,2
11343,0,0,1,1,1,29,58478,6
11344,0,0,0,1,1,34,48707,2
11345,1,0,0,0,0,44,36444,8
11346,1,1,0,0,0,66,81308,4
11347,0,1,0,1,1,58,40102,7
11348,1,1,1,0,0,67,98421,6
11349,1,1,0,0,0,21,96886,0
11350,1,0,0,0,0,48,43578,6
11351,0,0,1,1,0,54,29501,2
11352,1,0,1,1,0,64,58999,9
11353,0,0,0,0,1,68,95300,2
11354,1,1,1,1,1,67,82238,4
11355,1,1,1,1,1,49,28577,2
11356,1,0,0,1,1,23,74894,2
11357,1,0,1,1,1,29,43166,6
11358,0,1,0,0,1,43,38246,9
11359,0,1,0,1,1,21,95785,3
11360,1,1,1,0,1,42,90694,2
11361,0,0,0,0,1,58,48699,8
11362,1,0,1,0,0,36,64055,1
11363,1,1,1,0,1,56,68367,7
11364,0,0,1,0,1,41,45240,4
11365,1,1,1,1,0,46,55434,4
11366,1,1,1,1,0,24,55500,0
11367,1,1,0,0,0,54,37340,3
11368,0,0,0,0,1,45,47498,8
11369,0,0,1,0,1,32,70986,1
11370,0,0,0,0,0,25,25511,5
11371,0,1,0,1,0,52,22904,8
11372,1,1,0,1,0,19,49919,8
11373,0,1,1,0,0,38,47777,4
11374,1,0,0,1,1,48,91208,9
11375,1,0,0,1,1,24,20853,4
11376,0,1,1,1,0,61,23472,7
11377,1,1,0,0,0,57,84297,6
11378,1,1,0,0,0,52,98882,3
11379,1,0,1,0,1,53,36869,7
11380,1,0,1,1,1,18,64750,7
11381,1,1,1,1,0,23,68236,2
11382,1,1,0,0,0,30,83050,2
11383,1,0,1,0,1,32,95008,8
11384,1,0,0,0,1,66,77083,6
11385,1,0,0,0,0,66,47908,3
11386,0,1,0,1,0,47,60465,6
11387,0,1,0,1,0,54,54404,1
11388,1,1,1,1,1,21,70196,1
11389,1,0,0,0,1,21,92136,6
11390,1,0,1,1,0,59,91702,3
11391,1,0,1,0,0,43,69792,9
11392,0,0,1,0,1,38,88381,7
11393,0,0,0,0,1,19,97798,6
11394,0,1,0,0,1,62,24490,8
11395,1,0,0,0,0,35,83384,7
11396,1,0,0,0,1,65,33857,9
11397,1,0,1,0,1,50,20479,1
11398,1,0,0,0,0,26,47542,3
11399,1,0,1,1,1,55,84572,6
11400,0,0,0,0,1,26,33005,4
11401,0,0,1,1,1,20,53106,7
11402,0,0,1,1,1,44,58005,3
11403,0,0,1,0,1,55,69753,5
11404,1,1,0,0,1,36,73939,5
11405,1,1,0,0,0,62,26740,3
11406,1,0,1,0,1,41,66221,9
11407,1,0,1,0,0,27,25844,5
11408,1,0,1,0,1,48,91876,7
11409,1,1,0,0,0,40,46049,6
11410,0,0,0,1,1,34,95651,6
11411,1,0,1,0,0,65,55702,9
11412,1,0,0,0,1,29,35995,9
11413,0,1,0,0,0,31,80516,5
11414,0,0,0,0,1,53,74375,3
11415,0,1,0,1,1,29,90103,3
11416,1,0,0,1,0,51,24848,2
11417,1,0,1,1,1,54,49168,4
11418,0,1,0,0,0,40,89080,4
11419,1,0,1,1,0,64,61834,7
11420,1,1,0,1,1,22,92423,6
11421,0,1,0,1,1,25,45219,8
11422,1,1,0,1,0,46,28139,3
11423,1,0,0,0,0,44,25638,8
11424,0,0,0,0,1,38,88129,5
11425,1,1,1,1,1,66,73365,1
11426,0,0,0,0,0,45,22299,3
11427,1,0,1,1,1,63,94633,6
11428,0,0,1,0,0,57,44078,8
11429,1,0,1,1,1,21,37755,1
11430,1,0,0,1,1,20,52126,4
11431,0,1,0,0,0,33,87704,0
11432,1,1,1,1,0,50,54163,6
11433,1,1,0,1,0,47,69242,6
11434,0,1,1,0,0,54,90327,8
11435,1,1,1,0,1,51,90624,7
11436,0,0,1,1,1,47,79766,6
11437,0,0,0,0,0,30,39486,2
11438,1,1,0,1,1,50,21795,7
11439,0,1,0,0,1,50,50483,7
11440,1,0,1,0,1,56,88527,6
11441,1,0,0,1,1,51,33809,0
11442,1,1,0,0,0,65,62459,6
11443,0,1,1,0,0,55,92758,4
11444,0,1,0,0,0,35,35137,6
11445,1,0,1,0,1,32,57123,4
11446,1,1,1,0,0,18,83413,9
11447,0,0,0,1,1,68,32493,3
11448,1,0,0,1,1,49,90441,8
11449,0,1,1,0,0,53,56357,3
11450,0,1,1,1,1,57,94716,5
11451,0,1,1,1,0,40,32408,6
